type	id	parent	name	durationYears
F	F38a86661cd4e85037d2113fe	U2523	Facultad de Ciencias Económicas	-
F	F38cd69d6633eeb419a722a60	U2625	Departamento de Ambiente y Turismo	-
F	F394c7ff22c24650f802497d3	U49	Facultad de Derecho y Ciencias Sociales y Políticas - Extensión Aúlica Formosa	-
F	F395a29215cb07799e21fabe9	U2854	Rectorado	-
F	F397bcbb35eae1548138ec3ca	U2631	Escuela de Ciencias de la Salud	-
F	F3a27eb28ed88f6275934ec9e	U61	Departamento Académico de Ciencias Sociales, Jurídicas y Económicas	-
F	F3a3f9b5b5c97ed8434a58601	U101	Escuela de Hospitalidad	-
F	F3a5b41583831e14eaf79ba99	U72	Facultad de Ciencias para la Innovación y el Desarrollo	-
F	F3a7cb157b0c3332480ba3753	U2113	Facultad de Salud	-
F	F3a97b00edf144ba8a5ffbcd6	U2459	Bariloche - Sede Andina	-
F	F3ab4810287a34fa9a99b0f1e	U40	Facultad de Ciencias Agrarias	-
F	F3af091d1ba525b099211bc24	U2113	Facultad de Odontología	-
F	F3b0440001952271703220c37	U3153	Departamento de Arte Dramático	-
F	F3b1e838b4e632e96e93e791a	U49	Facultad de Derecho y Ciencias Sociales y Políticas - Extensión Áulica Gral. Pinedo	-
F	F3b24a8e177ef440895d11c54	U3022	Instituto de Gestión e Innovación Tecnológica y Productiva	-
F	F3b45aeea8a23e8a588dd4824	U740	Facultad de Ciencias de la Educación y Psicopedagogía - Rosario	-
F	F3c5bf70a95776c86c86aded7	U112	Sede Este	-
F	F3c62e5b51e16771b05f3b39f	U112	Facultad de Ciencias de la Salud	-
F	F3c66b6a84e5a7a8259964b71	U3074	Facultad de Ingeniería del Ejército	-
F	F3c7c42d5f2d0e87a9a13f08f	U74	Facultad de Ciencias Económicas	-
F	F3c8afe50aba8c86710d61d99	U43	Facultad de Informática	-
F	F3cd39ba7fae13f48554bc8f9	U4192	Secretaría Académica	-
F	F3d8e72dc080b7a0f49054797	U112	San Rafael	-
F	F3dc4e72de8268c046660a407	U95	UCES Tigre	-
F	F3ddb1ffa3f79176f34c89982	U39	Facultad de Ingeniería - Sede Crespo	-
F	F3e66b40e13a0c4dfcfcbd331	U39	Facultad de Ciencias de la Administración	-
F	F3ea49a1ef6e1b548f7381734	U56	Departamento de Agronomía	-
F	F3ec32ea4e20f1466d87b00b5	U55	Tucuman - Villa Quinteros	-
F	F3ee1e04acfbb8bc878dd72f0	U94	Facultad de Derecho	-
F	F3ef158f6ccbcaede20d2e7d3	U39	Facultad de Ingeniería	-
F	F3f426da4f4d5dd78df1f3df7	U33	Hospital Zonal General de Agudos "Dr. Arturo Oñativia"	-
F	F3ff38e4a9c2c889a6f8f1908	U40	Facultad de Ciencias Económicas	-
F	F3ffbc3284c2fb45383bc39eb	U67	Facultad de Ciencias Económicas y de Administración	-
F	F402fb1b9e4309081fafbe041	U923	Departamento de Ciencias Jurídicas y Sociales	-
F	F40774ac0d786e6f748a24b17	U2626	Departamento de Ciencias Aplicadas y Tecnologías	-
F	F4087bed2364427b4f8d5b261	U86	Departamento de Derecho y Ciencia Política	-
F	F40d0a3d769857b07223b248e	U36	Facultad de Turismo	-
F	F417f0d54e889056b19e9bee8	U3123	Escuela de Desarrollo Productivo y Tecnológico	-
F	F4190879ecd8b5ecb5497f2ef	U37	Facultad de Filosofía y Humanidades	-
F	F41d6db1164b4f9b47a799e9c	U39	Facultad de Ciencias Económicas - Sede Villaguay	-
F	F41fcc1870ea90e00be74f446	U2899	Sede Académica Villalonga	-
F	F41fcea9afa3132e5eb60bfa0	U2160	Escuela de Ciencias Naturales	-
F	F4254313a5494f2ab7218478a	U3074	Escuela Superior de Guerra	-
F	F4267c8c80030d166076be871	U74	Facultad de Arquitectura y Urbanismo	-
F	F429d9a19bf07e4e9c901be66	U2113	Extensión Áulica - Firmat	-
F	F4360b284939101bbbe87921f	U2631	Escuela de Medicina	-
F	F438bfdee66589546c6b83117	U67	Facultad de Teología	-
F	F4430b329d8878e8136647510	U69	Unidad Académica Bernal - Facultad de Ciencias Económicas y Sociales	-
F	F444de5f992e2a42036a48cab	U37	Facultad de Ciencias Médicas - Escuela de Kinesiología y Fisioterapia	-
F	F44a163f1ad0c9a8215e5e51e	U55	Fernandez	-
F	F4531e6609620ec87905fb07f	U33	Hospital de Pediatría S.A.M.I.C "Prof. Dr. Juan P. Garrahan"	-
F	F4537f78c9628f6d13907495d	U2899	Subsede Académica Daireaux	-
F	F456fde2a70f6c1591f62472b	U51	Facultad de Ciencias Veterinarias	-
F	F45a34f07b0ea3cc68caf46b4	U68	Escuela de Seguridad	-
F	F45a4e35deb85d0e31a6d6c7b	U40	Escuela Superior de Salud	-
F	F45abe262c75505ed05de7271	U2459	Académica Sede Alto Valle - Valle Medio	-
F	F45f3aafa956468f679369a4a	U55	Facultad de Ciencias Forestales	-
F	F467797d52047d0e7da726203	U36	Facultad de Ciencias y Tecnología de los Alimentos	-
F	F46a71fb3bf83fa973fdb3f2e	U33	Hospital Militar Central "Cirujano Mayor Dr. Cosme Argerich"	-
F	F46b76e94492d475366d57a2f	U78	Facultad de Ciencias Económicas	-
F	F46cc68eecd1097f4a02880d5	U33	Facultad de Derecho	-
F	F46f33d3ae917b359d4ee8782	U67	Facultad de Ciencia Política y Relaciones Internacionales	-
F	F4700db3287a562e493299960	U35	Facultad de Ingeniería	-
F	F4708164f7b7eace2d9020435	U56	Sede Pedro Luro	-
F	F4710b6a4bc6073df9bf537d8	U33	Hospital General de Agudos "Dr. Carlos G. Durand"	-
F	F4747ec02e17817fb0a1ab026	U33	Hospital de Salud Mental "J. T. Borda"	-
F	F478a0a05f5bb0d52f24770ac	U4188	Departamento de Humanidades	-
F	F480b97aa6ed58aadc4f68adb	U52	Facultad de Ingeniería	-
F	F481f5b8bb6ca026898cf43fe	U97	Escuela de Educación	-
F	F4883017cb90378260488687a	U51	Facultad de Odontología	-
F	F48d26d88718d3e79a118278e	U46	Centro Regional San Miguel	-
F	F48e40a6ab9745bf29331be70	U78	Facultad de Lenguas Modernas	-
F	F490e990570ab776793bc1b62	U33	Policlínico Bancario	-
F	F49186d2cdac95795d9f11271	U36	Facultad de Ciencias de la Educación y Psicología	-
F	F498ad17870eee4aa7ee92478	U49	Facultad de Medicina - Extensión Áulica J. J. Castelli	-
F	F49a33ce40d884e5f72f73afe	U37	Facultad de Ciencias Económicas	-
F	F49ba5e4dac9ba47266cda451	U923	Departamento de Ciencias Económicas y Empresariales Oberá	-
F	F49e30dc61dc53b4dbf8482ee	U76	Escuela Superior de Turismo y Comunicación	-
F	F49ec06d73c15615e2cd6d056	U42	Facultad de Humanidades y Ciencias Sociales	-
F	F4a20d9ae587cc50dde08ac90	U2899	Sede Académica Tres Arroyos	-
F	F4a4ea215bb5f6c7d945dd1a8	U44	Centro Universitario Gálvez	-
F	F4aa62f74833850a650da2de8	U54	Facultad de Ingeniería y Ciencias Agropecuarias	-
F	F4abab3dd00ec60d9a8e40a9b	U73	Facultad de Ciencias de la Salud	-
F	F4ac7b475a0736120d83a6cc7	U2479	Unidad Académica de Pregrado Escuela de Suboficiales de Gendarmería "Cabo Raúl Remberto Cuello"	-
F	F4accaf3ced03ba3c879c2889	U54	Facultad de Ciencias Humanas	-
F	F4acdfe38d74850a62e95806f	U89	UNIDAD ACADEMICA RIO GALLEGOS	-
F	F4b101434ddbbbfebde8fb102	U42	Facultad de Humanidades y Ciencias Sociales - Sede Comodoro Rivadavia	-
F	F4bb6ad3ae4ffc31c71401945	U49	Facultad de Ciencias Económicas - Extensión Áulica Gral. José de San Martín	-
F	F4c50438580ad0e9269fb971f	U2417	Instituto de Desarrollo Tecnológico para la Competitividad Territorial	-
F	F4c97653a3b892ff8ca954a47	U101	Facultad de Periodismo y Comunicación	-
F	F4ca557e40b42930e3861a9eb	U57	Facultad Regional Córdoba	-
F	F4cafff2ffe0fe2e077f6e59c	U2625	Departamento de Arquitectura, Diseño y Urbanismo	-
F	F4cc92d1d22ed6517561e2c4e	U41	Facultad de Agronomía	-
F	F4cdaa40411ca779647c2df7c	U111	Facultad de Ingeniería	-
F	F4cfab4c14b8564cd37fc6b32	U49	Facultad de Ciencias Económicas	-
F	F4d28545ed177717ed1244f8d	U47	Facultad de Medicina	-
F	F4d552a6c5081d773883bf3c7	U47	Facultad de Ciencias Económicas y Sociales	-
F	F4d676c9d61a37905c95cacf5	U49	Facultad de Derecho y Ciencias Sociales y Políticas - Extensión Áulica Monte Caseros	-
F	F4d6a41d723e544f19a10607e	U50	Facultad de Ciencias Exactas, Físico-Químicas y Naturales	-
F	F4df8d40ca0901ec155b8a019	U740	Facultad de Psicología y Relaciones Humanas	-
F	F4e3af51c4c4c321711c6174a	U42	Facultad de Ingeniería - Sede Esquel	-
F	F4e4064fbcb1122a7437e76bd	U33	Hospital Municipal del Niño San Justo	-
F	F4edac27550b1fa47687e3d36	U33	Instituto de Investigaciones Cardiológicas "Prof. Dr. Alberto C. Taquin"	-
F	F4ef6dd352596c8a3820234c7	U93	Instituto de Ciencias para la Familia	-
F	F4f251cf277e4f0a99ecfabd6	U57	Facultad Regional San Nicolás	-
F	F4f8459cdef862fc144bd8e80	U70	Escuela Universitaria de Educación Física	-
F	F4fcf6b3fbf247d1bd57feefe	U88	Instituto de Tecnología Nuclear Dan Beninson	-
F	F4fe557edcf00f9363c02ceb3	U112	Villa Mercedes - San Luis	-
F	F5056a56b90860339f4182044	U51	Facultad de Arquitectura, Planeamiento y Diseño	-
F	F5060179c3be56584fb784982	U86	Departamento de Humanidades y Ciencias Sociales	-
F	F50622779bdc1c7ea223159c7	U33	Hospital Interzonal de Agudos "Evita"	-
F	F5062b686aa7c3e8996d3ac59	U2626	Departamento de Ciencias Económicas y Jurídicas	-
F	F510bf2398240f6e3f92bf1b0	U61	Departamento Académico de Cs. y Tecnologías Aplicadas a la Producción, al Ambiente y al Urbanismo	-
F	F5203ee58dc5a001b1a3227f0	U95	UCES Venado Tuerto	-
F	F52aed80b1a98e8b6a3eeca7d	U36	Facultad de Ciencias Agrarias	-
F	F52b115b5dbbc92786ccacb86	U57	Facultad Regional Buenos Aires	-
F	F52be448a808bc33950f40668	U2117	Facultad de Ciencia y Tecnología. Sede Nogoyá	-
F	F52e1ffba245302ccb9ab4a68	U104	Extensión Aúlica Casilda	-
F	F52ea8155700d1292491498d8	U56	Departamento de Ingeniería Química	-
F	F52ed8eed05e225ba646ca1ed	U78	Facultad de Ciencias Humanas	-
F	F52f1ef2b4040915174a05671	U2117	Facultad de Ciencia y Tecnología. Sede Oro Verde	-
F	F5306e495bf35e33d8c577418	U2899	Subsede Académica Carhué	-
F	F530f16540427fb5b58b70fb5	U38	Instituto Tecnológico Universitario (Sede Tunuyán)	-
F	F531a8ddc7ac34fec740cd1d0	U4141	Departamento de Estudios en Desarrollo Sostenible	-
F	F532929e825a751454efa406b	U49	Facultad de Medicina	-
F	F53329f644bc8aa81e53af9f8	U56	Departamento de Humanidades	-
F	F535400942649f5ea703ee671	U49	Facultad de Ciencias Veterinarias - Sede Curuzú Cuatiá	-
F	F53628bc30e0cf1ad08f3155b	U2632	Escuela de Ciencias de la Salud	-
F	F537aa9fe1fe91eca8a2f86b9	U33	Centro Universitario Regional Pilar	-
F	F53bfbf1b646abff69aeba104	U40	Extensión Aúlica La Quiaca	-
F	F5403248e55716a86241c22f1	U57	Facultad Regional Mar del Plata	-
F	F543d714b40a57fc71b17394f	U42	Facultad de Ciencias Económicas - Sede Comodoro Rivadavia	-
F	F5442468a42bf843e10e6c4b3	U43	Facultad de Periodismo y Comunicación Social	-
F	F54474be903b17ff5581f9407	U65	Facultad de Arquitectura y Diseño	-
F	F545ed909850598f8f9e11382	U33	Hospital Alemán	-
F	F54ad8acd020bfc228b95887b	U3074	Escuela Nacional de Náutica "General Manuel Belgrano"	-
F	F54cf92fff7f32f06b2b97726	U2625	Departamento de Tecnología y Administración	-
F	F550ded385f295dbc914a9356	U56	Departamento de Derecho	-
F	F5519ccca14ca832730a289c3	U2851	Facultad de Ciencias Jurídicas y de la Administración	-
F	F55267ffaeb2494b0ed5d0d73	U37	Colegio Nacional de Monserrat	-
F	F552d9151ef63697a0dbc7465	U37	Facultad de Arquitectura, Urbanismo y Diseño	-
F	F557a8b5b6a833b1a64deb2a1	U34	Facultad de Ciencias Económicas y de Administración	-
F	F55cd1ebc0137ebda7466b5bc	U3981	Universidad del Gran Rosario - Sede Venado Tuerto	-
F	F55d7b79bf35d3208ea5c4f38	U33	Sede Montes de Oca	-
F	F560caa2c3d8a7527bcc13ef7	U2510	Rectorado	-
F	F5621a96296732b5cbf8dfe24	U53	Facultad de Ciencias Exactas, Físicas y Naturales	-
F	F5630789fb1901e02eb0b5e5b	U95	UCES Santa Fe	-
F	F565cbe645115c27f4fe79ea5	U924	Sede Central	-
F	F56abe9e259838c53db826e68	U40	Localización Perico	-
F	F56fcdac4230895ee3dba61d7	U2632	Escuela de Ciencias Jurídicas, Políticas y Sociales	-
F	F571235694358f8e4bf08a503	U71	Facultad de Arquitectura	-
F	F57347efda2c6936b00e81435	U2853	FACULTAD DE TURISMO, EDUCACIÓN FÍSICA Y DEPORTES	-
F	F574951db39e06b6639793c61	U51	Facultad de Derecho	-
F	F575ad79f39079239af85eafd	U37	Facultad de Ciencias Médicas - Escuela de Tecnología Médica	-
F	F575e4a9798bf4dfe7d4e414f	U69	Facultad de Odontología	-
F	F57a8b6174d65a5e03dff78d0	U95	UCES Rafaela	-
F	F57ba1f67b3a488a9be52132b	U110	Departamento de Economía	-
F	F5804227ddc2200573f592cd7	U33	Hospital Zonal General de Agudos "Gral. Manuel Belgrano"	-
F	F584d40bb179a991fd20e9304	U56	Departamento de Geología	-
F	F589f07ea030da1b5fc927232	U45	Facultad de Ciencias Econòmicas	-
F	F58dfcf53e069e867ce78a339	U33	Hospital Interzonal General de Agudos "Prof. Dr. Luis Güemes"	-
F	F58e031535789fa798e3fbd2a	U33	Hospital General de Agudos "Dr. José María Ramos Mejía"	-
F	F58e81947ac941cec62071014	U2459	General Roca - Sede Alto Valle-Valle Medio	-
F	F58f871321768a6b62aec34ae	U108	Facultad de Ciencias de la Salud y Bienestar	-
F	F595781e4b1b922951192a1c8	U2117	Facultad de Ciencias de la Gestión. Sede Villaguay	-
F	F5a4d50c7b4a56cf4976b981c	U75	Facultad de Ciencias Económicas	-
F	F5a583afb08001661bbb77512	U97	Departamento de Economia	-
F	F5aa4336032f13a622fe2aaba	U52	Facultad Regional Multidisciplinar Tartagal	-
F	F5ab4f8ffe6b5ab9594a284e5	U33	Centro Universitario Regional Zárate	-
F	F5ad3dc67bb48cc3ac58272e3	U88	Escuela de Política y Gobierno	-
F	F5adfa1bf3d581860eea1041a	U39	Facultad de Ciencias de la Alimentación	-
F	F5b33a108f6a84d5f80cbd247	U37	Facultad de Ciencias Químicas	-
F	F5b892dbc525e2c7f6d099f12	U51	Facultad de Psicología	-
F	F5c5e3a25e3f16d832c517386	U33	Hospital General de Agudos "Dr. Ignacio Pirovano"	-
F	F5cb55c77ea1c76803e258663	U111	Facultad de Psicología y Ciencias Sociales	-
F	F5cc4b040a2004be9e430e9e8	U33	Hospital Zonal General de Agudos "Prof. Dr. Ramón Carrillo"	-
F	F5d27db6b8fe0f2a602ca0c78	U39	Facultad de Ciencias Agropecuarias - Sede Nogoyá	-
F	F5d67e69972ab35dc2711e483	U56	Departamento de Matemática	-
F	F5d6820778fb64e67b2a297a3	U71	Facultad de Arquitectura - Posadas	-
F	F5dfb73b1b98b73787132224c	U111	Facultad de Administración - Subsede Comahue	-
F	F5e75f10f76d17a7d28a7a201	U73	Facultad de Humanidades - Escuela de Lenguas y Estudios Extranjeros	-
F	F5e9fec74e9ffc29fa4ff4c1b	U42	Facultad de Ciencias Jurídicas - Sede Comodoro Rivadavia	-
F	F5f12be42de59b84c1d2d6ce7	U37	Centro Regional de Educación Superior-Municipio de Deán Funes	-
F	F5f1678e4e8546b49b409c3a5	U46	Centro Regional Campana	-
F	F5f25c0bed54d28bcee22eb43	U3022	Sede Regional Marcos Juárez Â– Bernardo Houssay	-
F	F5f4799736306caa9dd3b24d1	U922	Unidad Académica Escuela de Ciencias de la Salud	-
F	F5f94acdc279c5707966f8c96	U94	Rectorado	-
F	F60327a2671f4cfb5a99a5b9c	U58	Facultad de Educación Física	-
F	F6088891ed2864b78acf34c15	U104	Facultad de Ciencias Jurídicas y Sociales	-
F	F60ee32e30d781d543bed3f04	U61	Sede Chamical	-
F	F611b3418d4502a4706685132	U80	Facultad de Ciencias de la Educación y de la Comunicación Social	-
F	F615087e1308b370b0bc125c9	U81	Facultad de Ciencias Jurídicas, Sociales y de la Comunicación	-
F	F6166516d7f1efe39c67f44af	U81	Facultad de Humanidades	-
F	F6176e8f1b29ceadc75b13737	U2997	Instituto de Tecnología e Ingeniería	-
F	F61b8942e64d85b1838ee6fb0	U70	Escuela Universitaria de Música	-
F	F61bf1d03ab097fe85dd99bff	U42	Facultad de Ingeniería	-
F	F61d23d3d5b0699dd13681451	U43	Facultad de Psicología	-
F	F61edaae4b71b281c635f94bd	U69	Facultad de Arquitectura y Diseño	-
F	F629ade8d8c9f608bd14000ea	U44	Facultad de Ciencias Jurídicas y Sociales	-
F	F629b8e072ab3fc4005131547	U75	Facultad de Ciencias de la Salud	-
F	F62c1390714ad69240b5231f2	U42	Facultad de Ingeniería - Sede Comodoro Rivadavia	-
F	F62c4ce79f9438a3cf0f83dff	U107	Facultad de Humanidades	-
F	F62ce9c666a06120ac079b95a	U87	Instituto del Desarrollo Humano	-
F	F62ff6dde58009b98e5169a8b	U2117	Facultad de Ciencias de la Gestión. Sede Federación	-
F	F632d5ccf8c478f5f94b86cec	U33	Hospital Privado "Mariano Moreno "	-
F	F634acff85c3ffb2d89b42dd4	U38	Facultad de Ciencias Económicas	-
F	F63979a2a2f38c97a10558be4	U51	Escuela Superior de Comercio Libertador General San Martín	-
F	F63a238d6e5295f670744c9e2	U33	Hospital Zonal General de Agudos "Carlos Bocalandro"	-
F	F63e7a6e07e5c95efadadc19f	U38	Instituto Tecnológico Universitario (Sede San Rafael)	-
F	F6423561ad10b7c84a2c49f65	U73	Facultad de Derecho y Ciencias Sociales	-
F	F642734cddffecd4b45735daf	U2113	Extensión Áulica - Venado Tuerto	-
F	F64c13c989eadf41ea04a6f61	U33	Clínica Privada Dres. Marcelo S. Tachella	-
F	F6591ffab49c21a2c4a8e8517	U46	Delegación Académica San Fernando	-
F	F65a4d766acf638b8d4e1f958	U2855	Departamento de Educacion y Deporte	-
F	F65d76258b384d9b5c293da23	U923	Departamento de Ciencias de la Salud Resistencia	-
F	F65deb54b9b40db19003503d8	U697	Departamento de Humanidades y Artes	-
F	F66dc548541bfe4ff47759f6f	U49	Facultad de Derecho y Ciencias Sociales y Políticas - Extensión Áulica Esquina	-
F	F675b911aa81b68c7e84cdecc	U71	Facultad de Ciencias Económicas - Reconquista	-
F	F679a5a58060346d65debc57f	U95	UCES Resistencia	-
F	F687034b8b5506e530459c90d	U2633	Instituto de Cultura, Sociedad y Estado	-
F	F6879a9af2ffa0c168cd78a00	U33	Centro Universitario Regional San Andrés de Giles	-
F	F688901772f1054a335ae7de7	U71	Facultad de Derecho y Ciencia Política	-
F	F68b580d8df7cac7b6ea98f49	U111	Facultad de Actividad Física y Deporte - Subsede Comahue	-
F	F68cbfa504bc977e2bf21bfda	U57	Facultad Regional Rafaela	-
F	F690879130d2d19d1147f4dcc	U33	Hospital de Emergencias Psiquiátricas "Torcuato de Alvear"	-
F	F695231d0ec37f511ac4e1e0d	U74	Facultad de Ciencias Jurídicas y Sociales	-
F	F69d5235b690bbf060abc9129	U55	Escuela para la Innovación Educativa	-
F	F6a05011eef22cfc63f2c4a10	U2634	Rectorado	-
F	F6a764ee9125f036181e34601	U740	Facultad de Psicología y Relaciones Humanas - Rosario	-
F	F6b268140c694397e44a2d0b7	U2117	Facultad de Ciencias de la Gestión	-
F	F6b63acbaca1e5a495b2d2bf6	U56	Departamento de Química	-
F	F6b874ab132d84253bc46b3d0	U76	COMPLEJO EDUCATIVO NUEVO SOL (A-984)	-
F	F6b928bcb4a36b791c90e6018	U36	Facultad de Ciencias Médicas	-
F	F6c25539dc5b96fe8ffee8358	U76	INSTITUTO. SUPERIOR MARIA AUXILIADORA (A-95)	-
F	F6c8dc352368a5e9c4ca04201	U38	Facultad de Ciencias Exactas y Naturales - Delegación Malargüe	-
F	F6ca7ab4af062b660100b30e6	U2117	Facultad de Humanidades, Artes y Ciencias Sociales. Sede Federación	-
F	F6cd6b76dd76097922c844e16	U70	Escuela Universitaria de Turismo	-
F	F6d0965a95bbecf3675ca24d5	U104	Facultad de Ciencias de la Religión	-
F	F6d8cdce3782055f4356bb2cd	U73	Facultad de Humanidades	-
F	F6dabe4c005f23941937079be	U107	ANEXO MAR DEL PLATA	-
F	F6dfc66ad4e1117d0c74d2e7f	U52	Facultad de Ciencias Económicas, Jurídicas y Sociales	-
F	F6e4ffd51917c7d861d3a235a	U2625	Departamento de Cultura, Arte y Comunicación	-
F	F6e8cf70d57fa1664ee32e82a	U33	Instituto de Investigaciones Médicas "Alfredo Lanari"	-
F	F6f158622edbb4bb77f780bdb	U107	UNIVERSIDAD ATLANTIDA ARGENTINA SEDE CENTRAL	-
F	F6f193906d4e9e7056fba2ae6	U58	Facultad de Psicología Convenio Bella Vista	-
F	F6f29f589edb43ac1d995d19a	U36	Complejo Universitario Regional Zona Atlántica y Sur	-
F	F6f4965929afc5533f75d722f	U72	Departamento Académico Buenos Aires	-
F	F6f4bab24bb6699dcc472fb81	U33	Hospital Sirio Libanés	-
F	F6f5d98e4ecdf7d383008c59b	U3022	Facultad de Turismo y Ambiente "Marcelo Montes Pacheco"	-
F	F6f6576a51b9ab785aa12e3b6	U4067	Rectorado	-
F	F6f94ceae478624c5e0419c9e	U3074	Escuela Naval Militar	-
F	F6fe58eb0ddfc90baf2d01c1d	U70	Facultad de Ingeniería	-
F	F6ff3e27eb20885b4eba722aa	U2997	Instituto de Educación	-
F	F7070032a627019ce72a7578e	U72	Departamento Académico Rafaela	-
F	F709d37e02680b224dd04d3de	U49	Facultad de Humanidades - Extensión Áulica General Pinedo	-
F	F70ebcffc462042451b0c5477	U113	Grado	-
F	F70f6c4ca5043a8e3aba5fb8c	U54	Facultad de Turismo y Urbanismo	-
F	F711b0e4c109dabd3d60eb6c2	U699	Instituto Académico Pedagógico de Ciencias Básicas y Aplicadas	-
F	F7128be6bc953354b92a48464	U69	Unidad Académica Bernal - Facultad de Derecho y Ciencias Políticas	-
F	F7131223bc166ca37b612b75a	U3101	Área transdepartamental de Formación Docente	-
F	F7167c427da9811eddbb7d050	U32	Facultad de Psicología y Psicopedagogía	-
F	F71a37c2016408a36c0b222f2	U740	Facultad de Tecnología Informática	-
F	F71d56bab82ba7c2b38b896b4	U3180	Departamento de Ciencias de la Producción, Económicas y Jurídicas	-
F	F7282be97802021d16d7d1cd6	U95	UCES San Francisco	-
F	F7296761783420bba220adc13	U93	Facultad de Ingeniería	-
F	F72970d0c6d6b89939fb1a5c7	U75	Sede Río Cuarto	-
F	F72d372b55627f32089bd6b2e	U77	Escuela Superior de Lenguas Extranjeras	-
F	F731c973a443d02166398ca0e	U61	Delegación Académica Ulapes	-
F	F736eb0146bdfd1465e65424d	U76	INSTITUTO ARGENTINO DE SEGURIDAD	-
F	F742df02a86c17d5ae9c1806c	U70	Facultad de Ciencias Jurídicas	-
F	F74566af6872e2dbfae4eb76a	U42	Facultad de Humanidades y Ciencias Sociales - Sede Esquel	-
F	F74582b3dc604ee703f99bbc0	U2459	Choele Choel - Sede Alto Valle-Valle Medio	-
F	F74769089b661e1f90260c70b	U42	Facultad de Ciencias Jurídicas	-
F	F749ec1251372c92637092b4f	U2853	FACULTAD DE TECNOLOGÍA APLICADA	-
F	F74a46e2aec11ba7d67bcb908	U34	Facultad de Derecho	-
F	F74ca9e0468044114cc7ff392	U71	Facultad de Derecho y Ciencia Política - Posadas	-
